sentence_1	sentence_2	score
The average American makes four trips a day, 45 percent for shopping or errands.	The transaction will expand Callebauts sales revenues from its consumer products business to 45 percent from 23 percent	0.45928770303726196
Davey graduated Saturday from Northwest College, which is affiliated with the Assemblies of God, with a bachelor of arts degree in religion and philosophy.	Yee is a 1990 graduate of the US Military Academy at West Point New York	0.4665081799030304
A panda slides down a slide.	A panda bear is laying down	0.6552976965904236
What was my opinion of Firefly in the interim?	Abbas proposed as PM in interim unity government	0.11315379291772842
6.7-magnitude earthquake jolts Taiwan: CENC	A boy is doing push ups.	0.08041897416114807
Poland honors president killed in 2010 plane crash	Dozens killed in Laos plane crash	0.6789427399635315
Pakistan Taliban vows revenge, to repay Hakimullah's killing in bloodshed	india accuses pakistan of funding and training the cross-border guerrillas.	0.10017205774784088
A red sports car driving quickly on a track.	Red sports car racing down track	0.6401394605636597
UN voices alarm over Israeli strikes on Syria	A young girl is on a ride at an amusement park.	0.06382706761360168
a wet black dog with a red collar is in the river	A black dog with a red collar plays in the snow	0.7301291823387146
Headlines in several Iranian newspapers on Oct 19	Death toll in Lebanon bombings rises to 47	0.12546125054359436
UN says US drones violate Pakistan's sovereignty	UN US drone strikes violate Pakistans sovereignty	0.8273322582244873
Miliband pledges to strengthen minimum wage	Swiss cast ballots on worlds highest minimum wage	0.47670266032218933
Protesters gather in Brazil despite concessions	Protests continue in Ukraine despite concessions	0.8456348776817322
Google Unveils Prototype Self-Driving Car	Minn Terminal Reopens After Bag Causes Evacuation	0
Shares of LendingTree rose $6.21, or 42 percent, to $20.90 after hitting $21.36 earlier.	Shares of Littleton Coloradobased EchoStar rose 163 or 53 percent to 3226 at 1055 am	0.3759845495223999
A white plane on the runway.	A plane is landing on a runway	0.4345523416996002
Two mountain goats grazing in front of an alpine lake.	A man on skis on a snowcovered hill with mountains in the background	0.5844695568084717
Best way to get money out is to get rid of lobby, all of it.	US Senate to meet as path out of fiscal impasse still elusive	0.40313249826431274
the rapist was identified as hossein safarlou and had also been convicted of drug trafficking.	myanmars military rulers incinerated the drugs to mark the international day against drug abuse and illicit trafficking	0.3879481256008148
The Food and Drug Administration rejected ImClone's 2001 application to sell Erbitux, citing shoddy research.	The US Food and Drug Administration rejected ImClones original application in December 2001 saying the trial had been sloppily conducted	0.5914431810379028
But Senate criticism of the House plan Tuesday came on several fronts.	Russian Orthodox Church rallies faithful after criticism	0.5037444233894348
The dog walked along the edge of the pool.	A dog is walking along the edge of a pool	0.7409704923629761
a snowboarder jumps into the air.	A man jumps while on a snowboard	0.7228785157203674
indian defense ministry has increased spending on defense purchases. 	Prince William dons samurai gear on Japan tour	0.1376897394657135
Two young women shear a sheep.	Two women sheering a sheep	0.41831615567207336
A close-up picture of a white and purple motorcycle.	A black and white photo of a motorcycle laying on the ground	0.47235602140426636
Police fire tear gas at protesters in Cairo	Police fire tear gas at protesters	0.9837948679924011
Bangladesh building collapse death toll passes 1,000	Bangladesh building collapse death toll hits 362	0.7739614248275757
russia ratified the amended treaty. 	russia ratified the amended version of the treaty 	0.8814073204994202
a snowboarder jumps into the air.	A snowboarder flies through the air	0.546610951423645
Suicide bomber kills 14 in Afghanistan	Suicide bomber kills 14 at Russian train station	0.8004038333892822
the state scientific center of applied microbiology has been working with western scientists to convert the complex into a biomedical manufacturing site.	korobeynichevs laboratory worked with other scientific institutes	0.582413911819458
A black and a yellow dog	A white and black dog is running out of a yellow and orange tube	0.7633237242698669
That exploit works on unpatched Windows 2000 machines with Service Pack 3 and 4.	Yorkshire soldier killed in Afghan bomb blast	0.09809135645627975
However, we have decided to opt for the European consortium's engine as the best overall solution."	UN to take up Syria resolution	0.26522451639175415
Iran's Ahmadinejad may face charges over election appearance with aide	Hague concerns over conduct of Zimbabwe election	0.5292469263076782
Car bomb hits Libyan Foreign Ministry in Benghazi	Twelve killed in bomb blast on Pakistani train	0.6223978400230408
US House Republicans eye reluctant Ryan for speaker	The Rev Christopher Coyne spokesman for the archdiocese did not immediately return several calls seeking comment	0.5119742751121521
In 1999, two years before his death, Mr. Nielsen told an interviewer that he thought the rock face would outlive him by many years.	Niels told an interviewer in 1999 he thought the Old Man would outlive him by many years	0.709839403629303
NA President‚Äôs message on the World Press Freedom Day	Microsoft has been awarded a patent for a feature in instant messaging that alerts a user when the person they are communicating with is inputting a message	0.5280545353889465
They also found shortness was associated with a family history of hearing loss.	Shortness was found twice as often in those with hearing loss	0.4482960104942322
A man is climbing a rope.	A man climbs up a rope	0.6643241047859192
Man kills 4 in Calif. before police shoot him dead	1 dead 4 wounded in Ohio school shooting	0.5604615807533264
The California was a cargo ship.	He said FDA hopes Congress and the courts will bring clarity to the situation and some financial relief to consumers — perhaps before the 2004 elections.	0.0415290966629982
Benzema faces possible charges in sex-tape case	Menendez faces possible corruption charges	0.6555050611495972
Rebels kill 21 civilians in Syria Alawite village	The man with a white beard and blue cap is standing in the doorway of a workshop.	0.020008662715554237
Napolitano elected for second term as Italy president	3yo Palestinian girl killed in Israeli raid	0.04229931905865669
The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 from 47.9 in March.	Yahoo names Google exec Mayer as CEO	0.004609392024576664
the dans stated the gang engaged in illegal activities including racketeering, blackmail, arms smuggling, cigarette smuggling and money laundering.	Linda Saunders pleaded guilty in federal court to six charges including extortion money laundering and conspiracy	0.3806379437446594
dutch national research institute tno carried out chemical weapons experiments for the dutch defense ministry during the 1950s. 	korobeynichevs laboratory worked with the us lawrence livermore national laboratory 	0.37960997223854065
"They were brutally beaten, and it's really a wonder that Porchia is the only deceased in this case."	Its a wonder that Porchia was the only deceased in this case Sax added	0.6348080635070801
the cfe limits the use of armed forces and heavy weaponry and prescribes measures aimed at confidence-building, transparency and cooperation between member states. 	the treaty limits deployments of tanks and troops in nato and former easter european warsaw pact countries and establishes confidencebuilding transparency and cooperation measures between member	0.5503289103507996
Today in History, Dec. 2	NATO 2 International Troops Killed in Afghanistan	1
